specObjID,plateid,mjd,fiberid,ra_1,dec_1,primtarget,sectarget,targettype,spectrotype,subclass,z_1,z_err,z_warning,v_disp,v_disp_err,sn_median,e_bv_sfd,release,reliable,EW_Ha_6562,EW_Ha_6562_Err,sfr_fib_p50,bptclass,logMass,SFR,Metallicity,Field,ID,RA_2,DEC_2,X,Y,ISOarea,MU_MAX,e_MU_MAX,A,B,THETA,ELONGATION,ELLIPTICITY,FLUX_RADIUS,KRON_RADIUS,e_KRON_RADIUS,PhotoFlagDet,CLASS_STAR,FWHM,FWHM_n,e_FWHM_n,s2nDet,PhotoFlag_U,CLASS_STAR_U,FWHM_U,PhotoFlag_F378,CLASS_STAR_F378,FWHM_F378,PhotoFlag_F395,CLASS_STAR_F395,FWHM_F395,PhotoFlag_F410,CLASS_STAR_F410,FWHM_F410,PhotoFlag_F430,CLASS_STAR_F430,FWHM_F430,PhotoFlag_G,CLASS_STAR_G,FWHM_G,PhotoFlag_F515,CLASS_STAR_F515,FWHM_F515,PhotoFlag_R,CLASS_STAR_R,FWHM_R,PhotoFlag_F660,CLASS_STAR_F660,FWHM_F660,PhotoFlag_I,CLASS_STAR_I,FWHM_I,PhotoFlag_F861,CLASS_STAR_F861,FWHM_F861,PhotoFlag_Z,CLASS_STAR_Z,FWHM_Z,U_iso,e_U_iso,s2n_U_iso,F378_iso,e_F378_iso,s2n_F378_iso,F395_iso,e_F395_iso,s2n_F395_iso,F410_iso,e_F410_iso,s2n_F410_iso,F430_iso,e_F430_iso,s2n_F430_iso,G_iso,e_G_iso,s2n_G_iso,F515_iso,e_F515_iso,s2n_F515_iso,R_iso,e_R_iso,s2n_R_iso,F660_iso,e_F660_iso,s2n_F660_iso,I_iso,e_I_iso,s2n_I_iso,F861_iso,e_F861_iso,s2n_F861_iso,Z_iso,e_Z_iso,s2n_Z_iso,nDet_iso,U_aper_6,e_U_aper_6,s2n_U_aper_6,F378_aper_6,e_F378_aper_6,s2n_F378_aper_6,F395_aper_6,e_F395_aper_6,s2n_F395_aper_6,F410_aper_6,e_F410_aper_6,s2n_F410_aper_6,F430_aper_6,e_F430_aper_6,s2n_F430_aper_6,G_aper_6,e_G_aper_6,s2n_G_aper_6,F515_aper_6,e_F515_aper_6,s2n_F515_aper_6,R_aper_6,e_R_aper_6,s2n_R_aper_6,F660_aper_6,e_F660_aper_6,s2n_F660_aper_6,I_aper_6,e_I_aper_6,s2n_I_aper_6,F861_aper_6,e_F861_aper_6,s2n_F861_aper_6,Z_aper_6,e_Z_aper_6,s2n_Z_aper_6,nDet_aper_6,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,ID_2MASS,angDist_2MASS,FUVmag,e_FUVmag,NUVmag,e_NUVmag,ID_GALEX,angDist_GALEX,W1,e_W1,W2,e_W2,ID_unWISE,angDist_unWISE,ID_Spec,z_2,zerr,zflg,class_Spec,catalogue,match_Spec,Separation_2,Separation
444874804017784832,395,51783,525,14.76714,1.001139,64,0,GALAXY,GALAXY,STARBURST,0.01782039,6.416069E-6,0,13.75404,16.89272,28.30297,0.02777009,dr123,1,105.2397,5.487334,-0.8069683,1,8.53,0.1,0.01,STRIPE82-0022,iDR3.STRIPE82-0022.026424,14.767074131559605,1.0011685238164214,1613.9099,7472.155,371,15.237859,0,5.699712,3.6759934,-3.1763787,1.5505228000000002,0.3550563,"(2.5721266, 5.201617, 7.5327024, 12.700839)",4.1918044000000005,0,2,0.02787409,9.480582,2.9821057,0,182.74155,2,0.0016895767000000002,15.945317,2,0.0024305005,13.87096,2,3.0162447E-4,17.278470000000002,2,2.994672E-4,14.916695,2,3.297843E-4,10.626507,2,0.014625868,9.665185,2,0.0153869605,7.7322917,2,0.022358773,9.78664,2,0.028301416,6.7197429999999985,2,0.019613892,9.778003,2,0.00469486,9.177887,2,0.012802363999999998,9.45285,17.23895157172668,0.03556234,29.88751,16.674021204558155,0.031220004,34.044514,16.38374580330111,0.036269303,29.304943,16.46098098690332,0.035280444,30.410587,16.216052919100147,0.02666096,40.242325,16.149475480333468,0.010586174,101.34908,15.910324133920367,0.017626697,60.86784,15.884067505354666,0.007833939,135.51167,15.648239868824158,0.006944201,152.87434,15.732531298232031,0.008363101,128.08231999999998,15.647020590851945,0.014802047,72.34841999999998,15.59220486701786,0.012589136,85.06578,12.0,17.93620757172668,0.026846187,39.591087,17.27636920455815,0.022605427,47.01835300000001,17.07347380330111,0.028261576,37.6083,17.08404298690332,0.025579551,41.943623,16.844829919100146,0.019887654,53.948,16.82097648033346,0.008411181,127.55629,16.450593133920368,0.012799528,83.82333,16.521520505354665,0.0062651597,169.44342,16.17184386882416,0.0054514892,194.73398,16.39185229823203,0.0066076024,162.11105,16.259985590851944,0.01103444,97.05112,16.23676486701786,0.00921003,116.27592,12.0,15.712,14.902,14.102,0.102,0.1,,00590413+0100042,0.5684680000000001,18.5695,0.1068,18.2428,0.0502,GALEX J005904.0+010004,0.8384739999999999,13.298957257217973,0.0,12.397644126692127,0.0,0151p015o0003648,0.42591,0056+0043,0.017778966274061506,2.301592256867249E-4,-99.0,GALAXY,zcat,true,0.4393499163017569,0.2598238151018968
447139523277645824,397,51794,572,18.65357,1.179639,64,0,GALAXY,GALAXY,STARFORMING,0.01551937,1.008675E-5,0,48.12468,50.94147,7.790342,0.03362729,dr123,1,19.61774,1.35881,-2.053404,2,6.53,0.0,0.01,STRIPE82-0028,iDR3.STRIPE82-0028.035841,18.65358286953229,1.1797097575545157,4005.865,8640.553,181,17.11015,0,4.963617299999999,3.1997375,27.10712,1.5512576,0.35536176,"(3.3435204, 5.6824474, 6.921784, 8.685166)",3.8589888,0,3,3.488135700000001E-4,22.517853,9.971235,0,95.39888,3,0.007197781,23.915453,3,7.33154E-4,23.915453,3,0.037045352,23.915453,3,0.004998817,23.915453,3,2.7919174E-4,23.915453,3,3.192254E-4,23.418188,3,2.6299173E-4,23.915453,3,3.2017878E-4,23.915453,3,3.2283194E-4,23.804035,3,3.196504E-4,22.193342,3,3.004613E-4,23.915453,3,3.1919096E-4,23.915453,18.917370298118858,0.06527291,16.81111,18.631600980008074,0.07907942,13.876053,18.38350079888049,0.10598053,10.353885,18.27628585079676,0.07567802,14.302131,17.89239636408545,0.050459,21.450226,17.74103796586025,0.01684028,64.27190999999999,17.62795703290592,0.0345265,31.348583,17.269448706921825,0.011708594,93.050835,17.11551721014498,0.011688816,93.208275,17.03057615836693,0.012884666,84.4708,16.92093423561822,0.027089098,40.08387800000001,16.88029789706831,0.01994342,54.445827,12.0,19.499418298118858,0.080556385,13.621641,19.23186698000807,0.09920337,11.061217999999998,18.85412379888049,0.1185012,9.259907,18.85829985079676,0.09345202,11.581952,18.46676136408545,0.062061526,17.440062,18.32376196586025,0.020975467,51.601086,18.19017003290591,0.04215082,25.67819,17.86576270692183,0.014778305,73.72256,17.708327210144986,0.0147548625,73.83969,17.615573158366928,0.016041052,67.84955,17.524752235618212,0.034119025,31.824944,17.47256389706831,0.024847379,43.700226,12.0,,,,,,,,,,,,,,,,,,,,,1237678617426001988,0.01551937,1.008675E-5,-99.0,GALAXY,SDSSDR16,true,0.2584256231972575,0.2589044860797174
461663248639354880,410,51877,161,43.73145,0.1110489,64,0,GALAXY,GALAXY,STARFORMING,0.01423336,6.640011E-6,0,48.98175,36.47449,8.061709,0.07441317,extra,1,25.47983,2.0185,-2.461538,1,7.95,0.0,0.004,STRIPE82-0064,iDR3.STRIPE82-0064.009314,43.73139633760888,0.11101583120265808,6846.3955,1645.1998,640,16.198828,0,8.956032,5.955294599999998,-49.144775,1.5038771999999998,0.33505207,"(4.332033, 8.671051, 12.740272, 19.569752)",4.177288,0,2,3.5929275E-4,17.760145,7.804332,0,118.753204,2,1.2148435E-4,43.839436,2,0.0017494826,43.839436,2,0.032743327,27.575191,2,7.253266499999999E-4,43.839436,2,2.9177166E-4,43.839436,2,3.2319996E-4,23.840588,2,3.1843194E-4,32.64802,2,3.3077370000000005E-4,17.742735,2,3.3421232000000004E-4,24.150497,2,3.245613E-4,19.508724,2,3.1814692E-4,27.658209000000006,2,3.1920872E-4,22.748192,17.674985419672698,0.036790166,28.514154,17.254871203351296,0.04486759,23.380808,17.171053460657372,0.06453946,16.25425,16.827328679143125,0.041454595,25.965986,16.7991710289158,0.037960973,28.355686,16.667431978349327,0.011620864,92.62731,16.48556239157206,0.022461813,47.921757,16.379855781674614,0.009585391,112.02033,16.221478288518824,0.009226226,116.38112,16.232781454198175,0.011629215,92.87628,16.205485612869413,0.025203373,42.99727,16.07714812527862,0.018327737,59.127655,12.0,19.0659444196727,0.04050237,25.90072,18.657198203351296,0.051682500000000006,20.297792,18.447106460657373,0.06599197,15.896488,18.325376679143123,0.05214861,20.641193,18.1607640289158,0.043148883,24.946404,17.97399897834933,0.013817975,77.89921600000002,17.79810439157206,0.0257866,41.742977,17.659558781674615,0.010885813,98.63835,17.508559288518825,0.010945833,98.09747,17.510229454198175,0.012263924,88.06956,17.420372612869418,0.02396429,45.22045,17.38875512527862,0.018633973,58.155933,12.0,,,,,,,,,,,,,,,14.973571719720152,0.0,14.897258814270641,0.0,0438p000o0013149,0.372988,1237663784216559728,0.01423336,6.6400109999999975E-6,-99.0,GALAXY,SDSSDR16,true,0.2117455474179185,0.22691959032786435
913184308942891008,811,52669,289,46.61592,-0.87979,64,0,GALAXY,GALAXY,STARFORMING,0.01106482,5.884881E-6,0,0.0,41.60408,4.400801,0.0718865,special,1,48.19807,-9999.0,-3.018848,1,5.24,0.0,0.004,STRIPE82-0067,iDR3.STRIPE82-0067.020418,46.61602820220215,-0.8795429817744034,6519.0273,4325.2847,85,17.29366,0,4.672299400000001,3.1227667,-84.41798399999998,1.4962051,0.3316424000000001,"(3.4245896, 7.3842425, 11.305846, 20.057318)",6.4339657,0,2,3.1642505E-4,16.078253,7.478378,0,25.533474,2,0.71535087,22.92137,2,0.048611365,22.92137,2,0.053936202,22.92137,2,0.024623964,8.428995,2,0.0063987435,22.92137,2,2.911521E-4,21.215761,2,5.197823E-4,22.92137,2,3.051533E-4,17.00404,2,3.1446118E-4,17.525822,2,3.833535E-4,15.284048,2,0.0044137444,22.92137,2,3.720887E-5,22.92137,19.72329977172998,0.124165446,8.922907,19.6358032013761,0.1730129,6.4036655,19.118282788612753,0.17324802,6.394974,19.553893086376167,0.21338254,5.0827093,19.183458786582463,0.14563917,7.4469075,18.960003784999056,0.0408374,26.558044,18.745128237875196,0.07933675,13.670354,18.552315296203012,0.03420506,32.188736,18.326870648972893,0.03144867,35.009995,18.451838135547586,0.04867833,22.297258,18.213201307260153,0.08238087,13.2027855,18.19893884782795,0.073776215,14.742651,12.0,19.74928277172998,0.0785826,14.098751000000002,20.037321201376095,0.151277,7.323761,19.91330378861275,0.21436039,5.1684766,19.77317008637617,0.15855178,6.8404240000000005,19.763362786582462,0.14943002,7.2579894,19.477425784999056,0.040724404,26.631733,19.261867237875194,0.077973664,13.909329,19.14833129620301,0.03605591,30.536396000000003,18.786040648972893,0.029902106,36.820736,19.101742135547585,0.052853912,20.535725,18.94229630726015,0.09573699,11.360886,18.84112984782795,0.07897718,13.771789000000002,12.0,,,,,,,,,21.174,0.1643,20.8256,0.1463,GALEX J030627.7-005246,0.7915479999999999,16.748250444947338,0.0,16.733905279309205,0.0,0468m016o0020795,0.164492,1237666299480244564,0.01106482,5.8848810000000016E-6,-99.0,GALAXY,SDSSDR16,true,0.9708190214646872,0.9708190214646873
582157630881949696,517,52024,245,181.3284,1.637629,64,0,GALAXY,GALAXY,BROADLINE,0.01863603,1.517535E-5,0,61.32371,6.548049,23.13598,0.01939419,dr123,1,0.4106453,0.2843549,-2.452354,2,9.09,0.0,0.02,SPLUS-n02n24,iDR3.SPLUS-n02n24.036098,181.3284972373189,1.6376002170132449,10141.185,7322.916999999998,315,14.750867,0,5.1015635,4.0338535,47.85019000000001,1.2646873,0.20929074,"(2.067509, 4.4989653, 7.1177154, 11.950407)",4.766692,0,2,0.028317789,6.344879,2.8838394,0,115.949196,2,0.0015292136,27.225590000000004,2,9.5976127E-4,27.225590000000004,2,0.0010457326,27.225590000000004,2,1.1169195E-4,27.225590000000004,2,4.346662E-4,18.625757,2,0.013214319,7.222086,2,4.8795217E-4,7.4601727,2,0.026603635,6.4585114,2,0.025887078,6.88685,2,0.026813393,6.2095494,2,0.007885142,6.2045093,2,0.018372513,6.312648,18.50035569411812,0.06271189,16.399986,18.05517530793777,0.06540018,15.725858,18.951486192831254,0.24358487,4.222241,17.352129836874283,0.05638884,19.748375,17.246932326278067,0.050522994,22.04121,17.280420097149516,0.01861417,59.82474499999999,16.818906309391092,0.028050836000000003,39.69892,16.56105568122885,0.010551137,103.835335,16.4245871645789,0.01022195,107.179245,16.20771065701117,0.011321989,97.70803,16.125257387908604,0.024164096,45.15975,15.931982907039487,0.0164956,66.15366999999999,12.0,19.52463269411812,0.062026683,16.581156,19.185171307937775,0.07154318,14.375570000000002,19.270552192831257,0.12526807,8.210185000000001,18.331065836874284,0.0551678,20.18547,18.19997332627807,0.048795223,22.821661,17.86014409714951,0.014342356,77.6433,17.493995309391092,0.023217134,47.964058,17.11234668122885,0.008164005,134.19647,17.009408164578897,0.008465258,129.42084,16.747378657011172,0.008028067,137.79771000000002,16.626445387908603,0.015448942,70.63556,16.489206907039488,0.01095418,99.619,12.0,15.831,15.3,14.837,0.135,0.123,0.15,12051881+0138155,0.417152,,,,,,,14.173716996888055,0.0,14.263757270346774,0.0,1815p015o0012791,0.138434,TGN382Z080,0.0186,-99.0,5.0,GALAXY,2dfgrs,true,0.19727519386826167,0.36493124867847354
797293026308286464,708,52175,567,43.95366,1.079407,64,0,GALAXY,GALAXY,STARFORMING,0.01677653,1.477348E-5,0,46.09293,7.772647,23.15551,0.09178628,special,1,11.61819,0.3003091,-1.766879,1,10.14,0.0,0.02,STRIPE82-0064,iDR3.STRIPE82-0064.058992,43.953735292787364,1.0793339511652524,5391.029,7983.4497,1551,15.037795999999998,0,24.177795,3.5626915,-80.609505,6.786385000000001,0.8526461,"(6.492475, 16.341791, 26.008478, 44.512936)",3.7499225,0,2,0.0032696696000000004,47.836857,21.020926,0,344.74097,2,2.4737194E-4,55.7153,2,0.0014302198999999998,55.7153,2,0.0021281606,55.7153,2,3.3627238E-4,55.7153,2,3.172017E-4,55.7153,2,3.219801E-4,55.7153,2,3.1932595E-4,55.7153,2,4.0191074E-4,51.524548,2,4.2607845E-4,53.53661999999999,2,4.3276596E-4,46.27142,2,3.30442E-4,47.110542,2,3.4678300000000003E-4,45.359634,17.055855871164646,0.033776976,33.16029,16.491647464112166,0.036023647,31.092194,16.33100229698799,0.048383527,23.149498,16.13464753836354,0.03359373,32.538517,15.921644026293754,0.026106864,41.86983,15.613516081193616,0.0068837395,158.79306,15.408573695005852,0.012940088,84.473145,14.99206962562762,0.0043067564,256.14767,14.820779607174531,0.004146835,266.02594,14.639030089874316,0.004212849,259.6926,14.479748882954137,0.00790033,138.35315,14.389690264839098,0.0058936467000000005,185.45998,12.0,19.462929871164647,0.06420329,17.445432999999998,18.814371464112163,0.06581938,17.017088,18.674905296987987,0.08916997,12.560891,18.449217538363545,0.06153858,17.76268,18.097954026293756,0.043718237,25.003067,17.728518081193613,0.0122753605,89.04749,17.51393669500585,0.022077829,49.510765,16.98330462562762,0.007206979699999999,153.06908,16.803868607174532,0.007238309,152.40656,16.545675089874315,0.006258276,174.81583,16.336579882954137,0.010553923,103.56675,16.247832264839097,0.0076293936,143.26639,12.0,15.435,14.562,14.097,0.136,0.157,0.105,02554890+0104450,0.52258,,,,,,,12.861203589617087,0.0,12.735409148245225,0.0,0438p015o0005091,0.470582,1237678437018239064,0.01677653,1.477348E-5,-99.0,GALAXY,SDSSDR16,true,0.3823296230518774,0.3776248042426993
1213722892697626624,1078,52643,10,24.97915,-0.254771,64,0,GALAXY,GALAXY,STARFORMING,0.01717678,1.073701E-5,0,0.0,46.81646,4.319903,0.03456364,special,1,28.48124,-9999.0,-9999.0,1,7.73,0.0,0.004,STRIPE82-0037,iDR3.STRIPE82-0037.039775,24.97911339524531,-0.25480732201507755,8987.418,8414.475,230,17.676897,0,9.147395,3.48511,47.48441,2.6247077,0.6190051999999999,"(3.486858, 6.861445, 9.432729, 12.596991)",7.7428713,0,3,3.1968084E-4,28.435926,12.209809,0,21.424578,3,0.0074060853,33.890229999999995,3,0.009677051,33.890229999999995,3,0.45587778,33.890229999999995,3,0.06028901,24.540096,3,0.051960718,33.890229999999995,3,3.1796633E-4,26.877740000000006,3,0.0039632125,33.890229999999995,3,3.1858740000000003E-4,30.717743,3,3.1741263E-4,30.007654,3,3.1086226E-4,25.592964,3,1.9810676E-4,33.890229999999995,3,3.811883E-4,33.890229999999995,19.219603723059276,0.13456039,7.984811,18.688581788954316,0.13821806,7.773508500000001,18.57889082285032,0.20800646,5.1654134,18.31808518997193,0.13223657,8.234769,18.180812292046344,0.10880602,10.008063,18.03667879963432,0.030355597,35.87271,17.93992158734853,0.07568216,14.388298,17.689615355805806,0.02730382,39.58697,17.678457119909414,0.029528368,36.60465,17.409394774905262,0.03035556,36.176567,17.450410507091732,0.07414342,14.77142,17.259570432996075,0.05018987,21.821207,12.0,20.377779723059277,0.14808635,7.2554917,19.884297788954314,0.15759481,6.8177330000000005,19.93883982285032,0.27388576,3.9229472,19.362439189971933,0.13211375,8.242422999999999,19.154878292046345,0.102633566,10.609955,19.134829799634318,0.03315691,32.84195,18.932807587348528,0.07328604,14.858732,18.746919355805804,0.028441645,38.00327,18.657057119909414,0.029011939,37.256233,18.52166677490526,0.032615032,33.670364,18.412937507091733,0.068441875,16.001953,18.557068432996076,0.06248788,17.526654999999998,12.0,,,,,,,,,20.5998,0.2807,19.7666,0.1719,GALEX J013954.9-001517,0.278956,16.16413496838619,0.0,16.149570651049018,0.0,0242p000o0007715,0.220488,1237663783671431531,0.01717678,1.073701E-5,-99.0,GALAXY,SDSSDR16,true,0.1856417186997432,0.18564171869974316
1229532495448401920,1092,52639,181,357.4572,-0.026851,64,0,GALAXY,GALAXY,STARFORMING,0.01528244,7.697498E-6,0,850.0,-3.0,4.865744,0.03314105,special,1,40.0009,6.426569,-9999.0,1,7.58,0.0,0.01,STRIPE82-0167,iDR3.STRIPE82-0167.062821,357.4571321073818,-0.02700502677198596,3590.5327,9905.759,290,18.081438,0,8.905311,3.4517696000000004,-28.803406,2.5799263,0.612392,"(4.5833893, 8.980308, 12.6194935, 18.514154)",5.936077,0,2,3.1966806E-4,26.994421000000006,12.644233,0,43.864513,2,0.0020173998000000003,33.278168,2,0.0010176616,33.278168,2,0.017485587,33.278168,2,1.3046639999999998E-4,33.278168,2,9.62183E-4,33.278168,2,3.187182E-4,33.278168,2,1.0109281E-4,33.278168,2,3.1918104E-4,33.278168,2,3.1849823E-4,27.44779,2,3.1867708E-4,33.278168,2,9.8196106E-5,33.278168,2,1.4893779E-4,33.278168,18.876475556278063,0.07321921,14.663507,18.279871356590615,0.07240392,14.828623,17.884882932126036,0.08585103599999999,12.50597,18.152046995675732,0.08895362,12.312472,18.012974948612825,0.07224021,15.16107,17.949655398242186,0.02173082,50.40026,17.941542287818667,0.058089968,18.854185,17.696163393888213,0.018716602,58.287262,17.610590498111517,0.020572942,53.027885,17.56168523443965,0.024638176,44.519623,17.620448927595938,0.05581459,19.52475,17.511942857141925,0.04336044,25.132723,12.0,20.11543455627806,0.08984537,11.949983,19.637638356590614,0.0990821,10.835969,19.184300932126035,0.111382425,9.639317,19.386652995675732,0.10866182,10.079336,19.177212948612823,0.08319782,13.164276,19.264091398242186,0.029345656,37.322018,19.144156287818667,0.06942523,15.775806,18.970402393888214,0.024311023,44.87427,18.794778498111512,0.024767224,44.04771,18.85162023443965,0.03182861,34.462146999999995,18.726636927595937,0.060538515,18.0012,18.769954857141926,0.0537455,20.276411,12.0,,,,,,,,,19.4459,0.08800000000000001,19.4068,0.0646,GALEX J234949.6-000137,0.610895,,,,,,,1237657190904103145,0.01528244,7.697498E-6,-99.0,GALAXY,SDSSDR16,true,0.5710296428414131,0.6059737154618897
1241947634919303168,1103,52873,291,334.7206,-1.05867,64,0,GALAXY,GALAXY,STARFORMING,0.01606526,1.116439E-5,0,69.54294,11.78695,15.50791,0.1045673,special,1,16.47423,0.454421,-1.685928,1,9.3,0.1,0.01,SPLUS-s02s08,iDR3.SPLUS-s02s08.042061,334.72049301041784,-1.0584959353410341,2019.9828,7469.1387,2052,15.231089,0,23.11946,6.9606580000000005,80.20687,3.3214474000000003,0.69892645,"(8.559119, 20.613628, 31.495195, 47.239872)",4.671668,0,3,4.6223935E-4,36.43736,15.068187,0,283.5501,3,9.792164E-4,76.15655500000003,3,0.0013645013,76.15655500000003,3,1.3734115E-4,76.15655500000003,3,0.006853611700000001,76.15655500000003,3,2.938869E-4,76.15655500000003,3,3.2432337000000004E-4,55.976707,3,3.194292E-4,76.15655500000003,3,3.5004155E-4,42.561916,3,3.510737E-4,42.92029,3,3.4261512E-4,36.72509,3,3.2484005000000003E-4,44.705273,3,3.2458748E-4,39.09602,16.76564840895968,0.031864386,34.030144,16.310955392767745,0.035670687,30.398901,16.09578195175299,0.04896262,22.14648,15.954416314832567,0.037387952,28.853401,15.677803978849358,0.027789708,38.819035,15.391673415754322,0.0070882062,152.19218,15.154840639277905,0.013393713,80.54298399999998,14.787987249395341,0.0042876173,250.98198,14.627800084865012,0.0043469127,247.55838,14.47554552331023,0.004712524,228.6736,14.356394392546898,0.008880842,121.28002,14.250115007657552,0.0069356314,155.29497,12.0,19.29337740895968,0.058782607,18.446777,18.707292392767744,0.05941352,18.250889,18.42070795175299,0.07556646,14.349615,18.168779314832566,0.053448513,20.183342,17.95583097884936,0.04300109,25.08703,17.600445415754322,0.011917892,90.516815,17.34378163927791,0.021128662000000003,51.05717,16.91157224939534,0.007035773,152.94904,16.76014008486501,0.007375599,145.90201000000005,16.54660352331023,0.0066928356000000005,161.01245,16.397206392546895,0.011590245,92.92889,16.305908007657553,0.008717737,123.549126,12.0,,,,,,,,,,,,,,,12.923938974368925,0.0,12.846126637311238,0.0,3342m016o0019289,0.6769569999999999,g2218530-010331,0.016027754774271208,1.5010384283916842E-4,4.0,GALAXY,6dfgs,true,0.7756254540782628,0.7355053672388023
1256634087599269888,1116,52932,472,311.7938,0.36328,96,0,GALAXY,GALAXY,AGN BROADLINE,0.01239831,7.210789E-6,0,148.4965,2.916893,50.98039,0.1026437,special,1,2.209455,0.09170502,-2.545449,3,10.1,0.0,0.04,STRIPE82-0104,iDR3.STRIPE82-0104.027899,311.79377786552925,0.3632983570156848,5613.382,3296.6094,2255,12.636613,0,9.742346,9.316816,21.421741,1.0456733,0.043678343,"(3.0768638, 7.422918, 12.433134, 22.941196)",3.7173853,0,3,0.02862933,6.216871299999998,2.8615947,0,710.2965,3,3.2008812E-4,35.850925,3,3.2924657E-4,57.19319,3,3.0568024E-4,48.665524,3,3.696959E-4,11.079554,3,5.0876715E-4,10.124804,3,0.028585942000000007,7.775019,3,0.027772415,8.077059,3,0.028626295,6.8492117,3,0.028625704,5.960487400000001,3,0.02862569,6.0683110000000005,3,0.028597614,5.439736,3,0.028619712,5.513365,16.341236034625048,0.02435186,44.366787,15.832954367470974,0.028685872,37.66362,15.831637246822844,0.037915777000000005,28.495096000000004,15.347842154904614,0.02105634,50.95723,15.078165583440706,0.015725542,68.23121,14.5376051748866,0.0036135106,296.9336,14.357508899262612,0.006802644599999999,157.72876000000005,13.799084014616716,0.0023717252,460.7249,13.670272212394273,0.0026779664,408.0383,13.398464733674137,0.0024648407,438.5159,13.232815053986064,0.00503259,215.44775,13.109336421701325,0.0037326708,290.4784,12.0,17.80802503462505,0.018535567,58.288673,17.28089136747098,0.023273956,46.421577,17.24373524682284,0.027807886,38.852783,16.656046154904615,0.01624326,66.05649,16.372196583440704,0.012960817,82.78589000000002,15.723995174886602,0.0038030406,282.1355,15.52380089926261,0.0065149064,164.69503999999995,14.878637014616714,0.002377309,459.64282,14.706689212394272,0.0026639790000000003,410.1807,14.414604733674137,0.001991492,542.7447,14.222976053986065,0.0034080837,318.14368,14.118968421701325,0.002328184,465.71075,12.0,13.134,12.411,12.023,0.071,0.065,0.058,20471050+0021479,0.08315800000000001,,,,,,,11.289634954947903,0.0,11.235660325282886,0.0,3115p000o0024895,0.09805,2MASS J20471048+0021479,0.012395241777563331,6.671281903963041E-6,-99.0,GALAXY,twomassrsc,true,0.1773370327075474,0.10352082284645654
439204623106992128,390,51816,377,5.007203,0.6539333,64,0,GALAXY,GALAXY,STARFORMING,0.01898496,1.29695E-5,0,16.27717,51.78156,5.962611,0.02505045,extra,1,12.71374,1.153502,-2.202635,1,8.33,0.0,0.004,STRIPE82-0010,iDR3.STRIPE82-0010.031862,5.0071880941082885,0.6539199984642281,9834.178,5199.1714,335,16.646734,0,8.538049,3.1739259,89.08449,2.6900592,0.62826097,"(3.5993178, 7.489046, 11.196034, 16.685575)",4.208196,0,0,3.2923825E-4,19.811823,8.967744999999997,0,76.56554399999997,0,7.659956E-4,31.244858,0,9.22798E-5,31.244858,0,7.709733E-4,31.244858,0,0.04212047,31.244858,0,6.9232844E-4,31.244858,0,3.1913893E-4,27.027906,0,2.9773093E-4,31.244858,0,3.2069752E-4,23.347704,0,3.2073265E-4,23.87382,0,3.1983707E-4,21.94604,0,3.1357488E-4,26.296608000000006,0,3.1553244E-4,25.404032,19.003751882772676,0.07698211,13.750579,18.47230531278256,0.07043819999999999,15.028048000000002,18.343972572343947,0.11556407,9.159842,18.111868694720314,0.086872004,12.697412,17.82651500404088,0.05966328,18.487913,17.712154082747002,0.018509496,59.593716,17.45734577249352,0.034188867000000005,32.263416,17.285676436177823,0.014487408,75.23878,17.250617200600765,0.014611398,74.60031,17.155430217243726,0.018852258,58.181023,17.10136493774462,0.034342874,31.676786,16.993073167756496,0.027082674,40.16856,12.0,20.083833882772677,0.08784219,12.0505705,19.60349931278256,0.08528982,12.411196,19.487355572343947,0.13955541,7.585148299999998,19.282228694720317,0.10793469,10.219602,18.91975000404088,0.07054888,15.635256,18.778669082747,0.022462461,49.106358,18.51408577249352,0.040313695,27.36166,18.324692436177823,0.017112218000000002,63.698048,18.267195200600767,0.017169835,63.484295,18.148815217243726,0.020497786,53.510353,18.041267937744617,0.034948047,31.128262,17.988367167756497,0.028498515,38.172935,12.0,,,,,,,,,20.0819,0.1481,19.8687,0.0815,GALEX J002001.6+003915,1.672595,15.618553741424108,0.0,15.592497571085458,0.0,0045p000o0020917,0.153932,1237657191981121893,0.01900509,9.065991E-6,-99.0,GALAXY,SDSSDR16,true,0.07128576456235654,0.07191782998609828
